      26  PHL2525pm3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.228360e+01 -7.181690e+01
VLSR          Ta*
       2.670e+01      -3.226e-03
       2.790e+01       1.360e-02
       2.911e+01      -5.703e-03
       3.032e+01       7.372e-04
       3.153e+01       1.100e-02
       3.274e+01       1.315e-02
       3.394e+01      -1.028e-02
       3.515e+01      -1.905e-02
       3.636e+01       2.266e-02
       3.757e+01      -1.849e-03
       3.878e+01      -1.825e-02
       3.998e+01      -6.876e-03
       4.119e+01       5.805e-03
       4.240e+01       8.379e-03
       4.361e+01      -2.434e-03
       4.481e+01       2.370e-02
       4.602e+01      -3.816e-03
       4.723e+01      -1.816e-03
       4.844e+01       9.466e-03
       4.965e+01      -6.849e-03
       5.085e+01      -2.725e-03
       5.206e+01      -1.941e-02
       5.327e+01       2.154e-02
       5.448e+01      -3.869e-02
       5.568e+01      -4.224e-02
       5.689e+01      -5.193e-03
       5.810e+01       1.916e-02
       5.931e+01      -3.182e-03
       6.052e+01       3.111e-02
       6.172e+01       1.870e-02
       6.293e+01      -6.563e-03
       6.414e+01       2.123e-02
       6.535e+01      -3.055e-02
       6.656e+01       1.134e-02
       6.776e+01       5.412e-03
       6.897e+01      -1.700e-02
       7.018e+01      -1.672e-02
       7.139e+01       1.224e-02
       7.259e+01      -1.508e-02
       7.380e+01       4.305e-03
       7.501e+01      -1.748e-02
       7.622e+01       1.543e-02
       7.743e+01       1.070e-02
       7.863e+01       1.181e-04
       7.984e+01      -1.853e-02
       8.105e+01      -1.101e-02
       8.226e+01       7.082e-03
       8.346e+01       7.542e-03
       8.467e+01      -1.946e-02
       8.588e+01       4.191e-03
       8.709e+01       9.236e-04
       8.830e+01      -1.046e-02
       8.950e+01      -1.608e-02
       9.071e+01      -1.910e-02
       9.192e+01      -1.651e-02
       9.313e+01      -4.663e-04
       9.434e+01       9.140e-03
       9.554e+01      -2.376e-02
       9.675e+01       5.178e-03
       9.796e+01      -1.094e-02
       9.917e+01       3.916e-03
       1.004e+02      -1.713e-02
       1.016e+02      -1.520e-02
       1.028e+02      -2.431e-03
       1.040e+02      -5.662e-03
       1.052e+02      -1.706e-02
       1.064e+02       1.751e-02
       1.076e+02       1.634e-02
       1.088e+02      -1.660e-02
       1.100e+02      -1.710e-02
       1.112e+02      -3.833e-03
       1.125e+02      -2.157e-02
       1.137e+02      -2.957e-03
       1.149e+02       2.381e-03
       1.161e+02      -8.573e-04
       1.173e+02       1.037e-02
       1.185e+02      -2.877e-03
       1.197e+02       3.580e-03
       1.209e+02       5.264e-03
       1.221e+02      -2.421e-02
       1.233e+02      -1.716e-02
       1.245e+02       7.987e-04
       1.257e+02       2.645e-02
       1.269e+02      -3.869e-03
       1.282e+02       6.297e-03
       1.294e+02      -1.417e-03
       1.306e+02      -1.597e-02
       1.318e+02      -3.830e-02
       1.330e+02      -2.527e-03
       1.342e+02      -2.492e-03
       1.354e+02      -1.303e-02
       1.366e+02      -1.888e-03
       1.378e+02      -4.717e-03
       1.390e+02       1.042e-02
       1.402e+02      -1.704e-02
       1.414e+02       2.782e-02
       1.426e+02       1.625e-02
       1.439e+02      -3.218e-02
       1.451e+02      -4.269e-03
       1.463e+02       1.406e-02
       1.475e+02       3.021e-02
       1.487e+02      -3.483e-02
       1.499e+02       3.435e-02
       1.511e+02      -1.237e-03
       1.523e+02       7.043e-04
       1.535e+02      -2.717e-02
       1.547e+02       1.046e-03
       1.559e+02       8.755e-03
       1.571e+02      -3.545e-03
       1.584e+02      -1.988e-02
       1.596e+02      -5.014e-03
       1.608e+02      -7.608e-03
       1.620e+02      -2.797e-02
       1.632e+02      -1.066e-02
       1.644e+02       6.840e-03
       1.656e+02      -2.828e-02
       1.668e+02      -1.397e-03
       1.680e+02       2.080e-02
       1.692e+02       4.871e-03
       1.704e+02       3.099e-03
       1.716e+02       4.530e-03
       1.728e+02      -7.808e-03
       1.741e+02      -1.385e-02
       1.753e+02       2.980e-02
       1.765e+02      -4.860e-03
       1.777e+02       1.924e-03
       1.789e+02      -1.793e-02
       1.801e+02       1.315e-02
       1.813e+02       3.993e-02
       1.825e+02      -7.776e-03
       1.837e+02       3.848e-03
       1.849e+02       2.657e-03
       1.861e+02       1.905e-02
       1.873e+02      -1.552e-02
       1.885e+02      -3.413e-03
       1.898e+02      -2.632e-03
       1.910e+02       1.151e-02
       1.922e+02       9.227e-03
       1.934e+02      -1.119e-02
       1.946e+02      -5.164e-04
       1.958e+02       5.648e-03
       1.970e+02       7.643e-03
       1.982e+02       1.505e-02
       1.994e+02       3.174e-02
       2.006e+02       1.960e-02
       2.018e+02       1.866e-02
       2.030e+02      -1.856e-04
       2.042e+02       8.241e-03
       2.055e+02      -6.406e-03
       2.067e+02       1.728e-02
       2.079e+02       3.434e-03
       2.091e+02       1.836e-02
       2.103e+02       2.235e-02
       2.115e+02      -5.956e-03
       2.127e+02       1.413e-02
       2.139e+02      -2.810e-02
       2.151e+02      -4.501e-03
       2.163e+02       9.434e-03
       2.175e+02       1.657e-02
       2.187e+02       3.138e-02
       2.199e+02       1.642e-02
       2.212e+02      -8.782e-03
       2.224e+02       2.385e-02
       2.236e+02      -2.855e-02
       2.248e+02       2.775e-02
       2.260e+02      -3.810e-03
       2.272e+02      -2.398e-03
       2.284e+02      -2.349e-02
       2.296e+02       1.732e-03
       2.308e+02       2.281e-03
       2.320e+02       2.163e-02
       2.332e+02       4.302e-03
       2.344e+02      -6.573e-03
       2.357e+02       1.509e-02
       2.369e+02       1.419e-02
       2.381e+02       2.236e-02
       2.393e+02      -2.591e-02
       2.405e+02       9.324e-03
       2.417e+02      -1.922e-02
       2.429e+02      -1.218e-02
       2.441e+02      -2.349e-02
       2.453e+02      -8.501e-03
       2.465e+02       7.471e-03
       2.477e+02       2.460e-02
       2.489e+02      -5.947e-04
       2.501e+02      -1.066e-02
       2.514e+02       1.743e-02
       2.526e+02       2.620e-02
       2.538e+02       1.318e-02
       2.550e+02       1.196e-02
       2.562e+02       8.153e-03
       2.574e+02       1.268e-03
       2.586e+02       5.602e-03
       2.598e+02       1.697e-03
       2.610e+02      -1.064e-02
       2.622e+02      -1.362e-02
       2.634e+02       6.979e-03
       2.646e+02       9.943e-03
       2.658e+02      -5.814e-03
       2.671e+02      -3.354e-02
       2.683e+02       4.097e-04
       2.695e+02       1.216e-02
       2.707e+02      -9.708e-03
       2.719e+02       1.238e-02
       2.731e+02      -2.262e-02
       2.743e+02       1.085e-02
       2.755e+02      -1.916e-02
