      17  PHL2525bn6 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.068236e+01 -7.231680e+01
VLSR          Ta*
       1.076e+02      -6.692e-03
       1.088e+02      -1.947e-02
       1.100e+02      -2.304e-02
       1.112e+02      -2.323e-02
       1.125e+02       2.410e-03
       1.137e+02      -7.809e-03
       1.149e+02      -1.113e-02
       1.161e+02       2.914e-03
       1.173e+02       1.553e-03
       1.185e+02      -6.671e-03
       1.197e+02      -3.691e-03
       1.209e+02      -1.577e-02
       1.221e+02      -1.992e-02
       1.233e+02      -4.620e-03
       1.245e+02       1.003e-02
       1.257e+02       1.668e-02
       1.269e+02       7.935e-03
       1.282e+02       1.048e-02
       1.294e+02      -2.337e-04
       1.306e+02      -9.411e-03
       1.318e+02      -1.603e-02
       1.330e+02       3.215e-03
       1.342e+02      -4.240e-03
       1.354e+02      -4.228e-04
       1.366e+02       2.846e-03
       1.378e+02      -4.869e-02
       1.390e+02       1.184e-02
       1.402e+02       2.381e-03
       1.414e+02       7.667e-03
       1.426e+02       1.329e-02
       1.439e+02       1.084e-02
       1.451e+02       3.892e-03
       1.463e+02      -4.058e-03
       1.475e+02      -1.280e-03
       1.487e+02      -9.636e-03
       1.499e+02       1.178e-02
       1.511e+02       1.679e-03
       1.523e+02      -4.809e-03
       1.535e+02      -1.608e-02
       1.547e+02      -3.097e-02
       1.559e+02      -4.350e-03
       1.571e+02       2.764e-02
       1.584e+02      -2.378e-03
       1.596e+02      -8.912e-03
       1.608e+02      -8.635e-03
       1.620e+02      -1.464e-02
       1.632e+02      -1.445e-02
       1.644e+02       8.094e-03
       1.656e+02      -1.102e-02
       1.668e+02      -1.533e-02
       1.680e+02       8.568e-04
       1.692e+02       1.125e-03
       1.704e+02       1.398e-02
       1.716e+02       2.833e-02
       1.728e+02      -1.233e-02
       1.741e+02       1.155e-02
       1.753e+02      -9.301e-04
       1.765e+02      -2.346e-02
       1.777e+02      -3.614e-03
       1.789e+02       9.787e-03
       1.801e+02       2.523e-03
       1.813e+02      -7.696e-03
       1.825e+02       2.686e-02
       1.837e+02       8.120e-03
       1.849e+02       2.027e-02
       1.861e+02      -1.632e-02
       1.873e+02       1.242e-02
       1.885e+02      -6.827e-04
       1.898e+02       2.001e-03
       1.910e+02       7.458e-03
       1.922e+02       4.839e-03
       1.934e+02       6.707e-04
       1.946e+02      -4.294e-03
       1.958e+02       1.533e-02
       1.970e+02       2.437e-02
       1.982e+02      -2.230e-03
       1.994e+02       1.911e-02
       2.006e+02       5.811e-03
       2.018e+02       2.214e-03
       2.030e+02      -2.614e-03
       2.042e+02       2.440e-02
       2.055e+02       1.102e-02
       2.067e+02      -2.320e-03
       2.079e+02       1.453e-06
       2.091e+02       2.787e-04
       2.103e+02       9.576e-03
       2.115e+02      -2.282e-02
       2.127e+02      -3.471e-03
       2.139e+02       1.708e-02
       2.151e+02      -4.416e-03
       2.163e+02       1.985e-02
       2.175e+02       7.056e-03
       2.187e+02       7.490e-05
       2.199e+02       1.100e-02
       2.212e+02      -5.173e-03
       2.224e+02       9.328e-03
       2.236e+02      -2.786e-03
       2.248e+02      -1.717e-03
       2.260e+02       2.151e-03
       2.272e+02      -5.283e-03
       2.284e+02      -1.929e-02
