      9  PHL2525p60 STCOR   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.380458e+01 -7.131687e+01
VLSR          Ta*
       3.033e+02       1.387e-02
       3.045e+02      -4.802e-03
       3.057e+02      -2.840e-02
       3.069e+02       4.259e-03
       3.081e+02      -6.330e-03
       3.093e+02      -1.205e-02
       3.105e+02      -1.164e-02
       3.117e+02      -1.268e-02
       3.130e+02      -1.302e-02
       3.142e+02      -5.545e-03
       3.154e+02       2.717e-03
       3.166e+02       3.429e-03
       3.178e+02       1.503e-04
       3.190e+02      -1.684e-03
       3.202e+02      -1.156e-02
       3.214e+02      -3.032e-02
       3.226e+02       1.300e-02
       3.238e+02      -1.115e-02
       3.250e+02      -1.053e-02
       3.262e+02      -3.431e-02
       3.274e+02      -5.371e-03
       3.287e+02       2.439e-02
       3.299e+02      -2.688e-02
       3.311e+02      -9.981e-03
       3.323e+02       5.722e-04
       3.335e+02      -1.904e-02
       3.347e+02      -1.877e-02
       3.359e+02       2.224e-03
       3.371e+02      -2.791e-03
       3.383e+02       2.440e-03
       3.395e+02      -7.742e-03
       3.407e+02       4.452e-03
       3.419e+02       5.330e-03
       3.431e+02      -2.174e-02
       3.444e+02      -1.026e-02
       3.456e+02       3.346e-05
       3.468e+02      -2.885e-03
       3.480e+02      -3.201e-02
       3.492e+02      -3.152e-02
       3.504e+02      -7.320e-03
       3.516e+02      -1.481e-02
       3.528e+02      -2.920e-02
       3.540e+02       1.057e-02
       3.552e+02      -1.349e-02
       3.564e+02      -1.189e-02
       3.576e+02      -1.138e-02
       3.588e+02      -3.225e-02
       3.601e+02       3.034e-02
       3.613e+02       1.278e-02
       3.625e+02      -3.329e-02
       3.637e+02      -8.950e-04
       3.649e+02      -1.563e-02
       3.661e+02      -2.449e-02
       3.673e+02      -7.883e-03
       3.685e+02      -2.668e-03
       3.697e+02       8.501e-03
       3.709e+02      -1.627e-02
       3.721e+02       7.612e-03
       3.733e+02      -1.800e-02
       3.746e+02      -3.999e-03
       3.758e+02      -6.664e-03
       3.770e+02      -8.418e-03
       3.782e+02      -2.134e-02
       3.794e+02      -2.387e-02
       3.806e+02      -1.471e-02
       3.818e+02      -3.887e-02
       3.830e+02      -2.628e-02
       3.842e+02      -3.597e-02
       3.854e+02      -2.052e-02
       3.866e+02      -2.779e-02
       3.878e+02      -1.116e-02
       3.890e+02      -1.963e-02
       3.903e+02       7.205e-03
       3.915e+02       1.554e-02
       3.927e+02       1.298e-02
       3.939e+02      -4.842e-03
       3.951e+02      -8.136e-02
       3.963e+02      -6.032e-02
       3.975e+02      -7.015e-02
       3.987e+02      -9.639e-02
       3.999e+02      -8.135e-02
       4.011e+02      -1.272e-01
       4.023e+02      -3.893e-02
       4.035e+02      -9.036e-03
       4.047e+02      -1.961e-02
       4.060e+02      -1.180e-02
       4.072e+02      -2.326e-02
       4.084e+02      -4.574e-02
       4.096e+02      -1.112e-02
       4.108e+02       5.109e-03
       4.120e+02      -9.188e-03
       4.132e+02      -1.319e-02
       4.144e+02      -2.413e-02
       4.156e+02      -2.916e-02
       4.168e+02      -1.605e-02
       4.180e+02      -1.642e-02
       4.192e+02      -4.409e-02
       4.204e+02      -3.725e-02
       4.217e+02      -1.125e-02
       4.229e+02      -2.169e-02
       4.241e+02      -1.168e-02
       4.253e+02      -6.665e-03
       4.265e+02      -3.693e-02
       4.277e+02      -2.118e-02
       4.289e+02      -2.046e-02
       4.301e+02      -2.203e-02
       4.313e+02      -7.638e-03
       4.325e+02      -2.444e-02
       4.337e+02      -2.823e-02
       4.349e+02      -4.315e-02
       4.362e+02       1.140e-04
       4.374e+02      -2.891e-02
       4.386e+02      -4.071e-02
       4.398e+02      -2.072e-02
